customer_id,recency,frequency,monetary,cluster,segment
C05492,21,4,2021.7,3,At Risk
C05493,641,1,175.34,1,Low Value
C05494,24,5,1161.73,3,At Risk
C05495,131,7,3172.5099999999998,0,Potential Loyalists
C05496,313,2,503.75,1,Low Value
C05497,100,3,376.68,3,At Risk
C05498,65,11,3289.84,0,Potential Loyalists
C05499,422,5,932.15,1,Low Value
C05501,268,3,656.31,3,At Risk
C05503,121,6,3478.4100000000003,0,Potential Loyalists
C05504,54,10,3941.79,0,Potential Loyalists
C05505,366,1,425.45,1,Low Value
C05507,22,12,13434.77,4,VIP Customers
C05508,359,5,4340.92,1,Low Value
C05509,15,5,1127.23,3,At Risk
C05510,447,1,73.69,1,Low Value
C05511,163,5,1044.48,3,At Risk
C05512,274,7,1914.45,3,At Risk
C05513,271,3,931.78,3,At Risk
C05514,28,19,7776.49,2,Loyal Customers
C05515,46,15,3458.42,2,Loyal Customers
C05516,68,11,5761.72,2,Loyal Customers
C05517,274,2,266.51,3,At Risk
C05518,437,2,389.67,1,Low Value
C05519,693,1,736.36,1,Low Value
C05521,49,6,1762.78,0,Potential Loyalists
C05522,478,2,745.12,1,Low Value
C05523,150,11,5628.96,2,Loyal Customers
C05525,4,10,1253.32,0,Potential Loyalists
C05526,328,2,282.33000000000004,1,Low Value
C05527,137,4,528.11,3,At Risk
C05528,10,18,6402.11,2,Loyal Customers
C05529,44,18,5741.84,2,Loyal Customers
C05530,520,1,157.46,1,Low Value
C05532,29,1,471.01,3,At Risk
C05533,206,5,2069.1000000000004,3,At Risk
C05534,132,2,836.56,3,At Risk
C05535,110,8,1349.47,0,Potential Loyalists
C05536,42,4,1439.3,3,At Risk
C05537,287,5,1549.0,3,At Risk
C05538,150,8,3828.58,0,Potential Loyalists
C05539,240,5,2611.0499999999997,3,At Risk
C05540,281,2,855.54,3,At Risk
C05542,224,2,258.93,3,At Risk
C05543,47,10,5660.53,2,Loyal Customers
C05544,254,2,233.2,3,At Risk
C05545,86,11,4165.72,0,Potential Loyalists
C05546,63,11,3405.16,0,Potential Loyalists
C05547,17,7,4567.14,0,Potential Loyalists
C05548,417,2,680.96,1,Low Value
C05549,392,2,141.28,1,Low Value
C05550,64,4,756.65,3,At Risk
C05554,302,2,537.04,1,Low Value
C05556,59,10,2965.65,0,Potential Loyalists
C05557,86,2,272.84999999999997,3,At Risk
C05558,175,18,6258.86,2,Loyal Customers
C05560,634,1,232.71,1,Low Value
C05561,46,5,1515.46,3,At Risk
C05562,41,5,2586.12,0,Potential Loyalists
C05564,139,3,733.86,3,At Risk
C05565,432,1,962.46,1,Low Value
C05566,418,1,647.07,1,Low Value
C05567,74,8,1998.1100000000001,0,Potential Loyalists
C05568,372,4,1824.12,1,Low Value
C05569,55,2,945.4200000000001,3,At Risk
C05570,115,10,2876.75,0,Potential Loyalists
C05571,717,1,42.6,1,Low Value
C05572,40,6,2896.2799999999997,0,Potential Loyalists
C05573,77,11,3410.74,0,Potential Loyalists
C05574,18,25,8266.79,4,VIP Customers
C05575,570,1,87.81,1,Low Value
C05576,37,5,3264.8500000000004,0,Potential Loyalists
C05577,1,3,483.31,3,At Risk
C05578,216,7,1202.3899999999999,3,At Risk
C05579,29,5,621.81,3,At Risk
C05580,290,3,715.13,3,At Risk
C05581,36,16,4469.24,2,Loyal Customers
C05582,416,1,127.04,1,Low Value
C05583,30,6,1007.27,3,At Risk
C05584,206,8,5105.44,0,Potential Loyalists
C05585,523,2,260.82,1,Low Value
C05586,29,4,1798.63,3,At Risk
C05587,54,2,107.22999999999999,3,At Risk
C05588,95,16,5681.46,2,Loyal Customers
C05589,92,1,172.34,3,At Risk
C05590,121,6,1386.18,3,At Risk
C05591,167,9,1856.6299999999999,0,Potential Loyalists
C05592,237,10,4823.57,0,Potential Loyalists
C05593,9,7,2875.62,0,Potential Loyalists
C05594,369,3,842.13,1,Low Value
C05596,269,2,1129.55,3,At Risk
C05598,15,12,4373.53,2,Loyal Customers
C05599,199,2,447.14000000000004,3,At Risk
C05600,100,9,2173.13,0,Potential Loyalists
C05601,166,3,886.4100000000001,3,At Risk
C05602,54,3,609.73,3,At Risk
C05603,186,1,94.09,3,At Risk
C05606,45,8,7238.53,2,Loyal Customers
C05607,416,1,274.58,1,Low Value
C05608,330,5,6067.19,0,Potential Loyalists
C05609,92,6,1238.65,3,At Risk
C05610,403,1,16.79,1,Low Value
C05612,251,2,978.02,3,At Risk
C05614,169,4,894.45,3,At Risk
C05616,278,8,1936.08,0,Potential Loyalists
C05617,31,7,1324.57,0,Potential Loyalists
C05618,30,2,430.78,3,At Risk
C05619,332,3,766.47,1,Low Value
C05620,125,6,1201.9099999999999,3,At Risk
C05621,52,5,3039.25,0,Potential Loyalists
C05623,431,2,470.83000000000004,1,Low Value
C05625,385,2,213.81,1,Low Value
C05626,42,5,3026.6400000000003,0,Potential Loyalists
C05627,14,8,2542.57,0,Potential Loyalists
C05628,24,13,2393.66,0,Potential Loyalists
C05631,9,7,2677.9999999999995,0,Potential Loyalists
C05632,272,2,891.45,3,At Risk
C05633,219,1,179.38,3,At Risk
C05634,64,8,2453.65,0,Potential Loyalists
C05635,196,1,67.12,3,At Risk
C05636,190,2,467.63,3,At Risk
C05637,392,3,581.22,1,Low Value
C05638,170,5,1697.98,3,At Risk
C05639,68,9,3301.13,0,Potential Loyalists
C05640,226,2,3006.68,3,At Risk
C05641,112,17,4504.1,2,Loyal Customers
C05642,74,4,1037.1100000000001,3,At Risk
C05643,6,18,6355.13,2,Loyal Customers
C05644,317,1,102.59,1,Low Value
C05645,16,8,3629.68,0,Potential Loyalists
C05647,78,7,3218.9500000000003,0,Potential Loyalists
C05648,119,7,3072.69,0,Potential Loyalists
C05649,216,3,1210.45,3,At Risk
C05650,1,15,3369.05,2,Loyal Customers
C05651,17,3,307.68,3,At Risk
C05652,485,1,278.82,1,Low Value
C05653,316,2,170.24,1,Low Value
C05654,200,1,681.09,3,At Risk
C05655,41,5,1601.62,3,At Risk
C05656,391,1,167.79,1,Low Value
C05657,8,12,2670.65,0,Potential Loyalists
C05658,152,4,887.49,3,At Risk
C05659,652,1,72.23,1,Low Value
C05660,354,2,1688.32,1,Low Value
C05661,16,24,8979.57,4,VIP Customers
C05662,38,10,4848.5199999999995,0,Potential Loyalists
C05663,41,16,7073.46,2,Loyal Customers
C05664,110,3,415.32,3,At Risk
C05665,422,1,327.76,1,Low Value
C05666,170,7,1581.48,3,At Risk
C05667,98,2,1257.12,3,At Risk
C05668,4,6,1280.9,0,Potential Loyalists
C05669,504,4,582.87,1,Low Value
C05670,64,3,651.21,3,At Risk
C05671,25,10,1695.44,0,Potential Loyalists
C05672,91,9,5583.1900000000005,2,Loyal Customers
C05673,54,14,5484.62,2,Loyal Customers
C05674,66,5,1558.93,3,At Risk
C05675,23,4,1180.85,3,At Risk
C05676,570,1,345.1,1,Low Value
C05677,85,13,5609.36,2,Loyal Customers
C05678,133,3,772.46,3,At Risk
C05679,32,1,87.81,3,At Risk
C05680,5,8,3146.43,0,Potential Loyalists
C05682,85,5,2008.62,3,At Risk
C05683,77,1,36.1,3,At Risk
C05684,381,1,69.81,1,Low Value
C05685,131,15,6599.83,2,Loyal Customers
C05686,10,7,2510.34,0,Potential Loyalists
C05687,136,9,2038.02,0,Potential Loyalists
C05688,729,1,205.17,1,Low Value
C05689,84,8,5211.64,0,Potential Loyalists
C05690,218,5,2285.2000000000003,3,At Risk
C05691,49,7,3588.38,0,Potential Loyalists
C05692,24,20,8805.2,4,VIP Customers
C05694,74,16,5055.15,2,Loyal Customers
C05695,29,6,1895.9499999999998,0,Potential Loyalists
C05696,6,4,2804.99,0,Potential Loyalists
C05698,386,1,139.63,1,Low Value
C05699,198,5,1985.4,3,At Risk
C05700,10,25,10442.95,4,VIP Customers
C05701,170,10,1590.17,0,Potential Loyalists
C05702,1,20,11911.550000000001,4,VIP Customers
C05703,355,2,1162.29,1,Low Value
C05704,51,19,6024.8,2,Loyal Customers
C05705,227,1,371.02,3,At Risk
C05706,82,5,770.89,3,At Risk
C05707,527,2,459.02,1,Low Value
C05708,68,5,1584.95,3,At Risk
C05709,12,17,4469.23,2,Loyal Customers
C05710,45,16,4998.9,2,Loyal Customers
C05711,160,4,1489.68,3,At Risk
C05712,21,5,2554.5099999999998,0,Potential Loyalists
C05714,106,5,595.74,3,At Risk
C05715,184,2,638.6500000000001,3,At Risk
C05718,514,1,702.75,1,Low Value
C05719,200,4,774.53,3,At Risk
C05720,683,2,2101.04,1,Low Value
C05721,247,1,153.07,3,At Risk
C05722,93,7,899.07,3,At Risk
C05723,150,2,1239.25,3,At Risk
C05724,6,7,1880.8,0,Potential Loyalists
C05725,90,2,2583.1,3,At Risk
C05726,198,5,1358.81,3,At Risk
C05727,197,5,2832.9300000000003,0,Potential Loyalists
C05728,171,2,274.67,3,At Risk
C05729,164,8,3350.12,0,Potential Loyalists
C05730,1,6,2184.87,0,Potential Loyalists
C05731,238,3,574.6899999999999,3,At Risk
C05732,7,10,3239.21,0,Potential Loyalists
C05733,16,4,2678.68,0,Potential Loyalists
C05734,163,7,1916.89,0,Potential Loyalists
C05735,39,7,1537.56,0,Potential Loyalists
C05736,191,7,2837.35,0,Potential Loyalists
C05738,125,5,1612.82,3,At Risk
C05739,45,3,2149.55,3,At Risk
C05740,83,9,3946.9,0,Potential Loyalists
C05741,29,24,7282.21,4,VIP Customers
C05742,22,4,1588.3,3,At Risk
C05743,69,8,2253.67,0,Potential Loyalists
C05744,76,5,1700.24,3,At Risk
C05745,9,19,9103.25,2,Loyal Customers
C05746,192,8,2096.49,0,Potential Loyalists
C05747,731,1,1153.98,1,Low Value
C05748,42,3,396.92,3,At Risk
C05749,34,2,306.29,3,At Risk
C05751,120,6,1487.18,3,At Risk
C05752,61,15,5657.38,2,Loyal Customers
C05753,113,8,2760.29,0,Potential Loyalists
C05754,8,12,4047.8999999999996,2,Loyal Customers
C05755,20,21,6922.79,2,Loyal Customers
C05756,45,9,3107.44,0,Potential Loyalists
C05758,22,3,1019.01,3,At Risk
C05762,31,2,237.85000000000002,3,At Risk
C05763,147,8,1653.37,0,Potential Loyalists
C05764,23,10,3469.26,0,Potential Loyalists
C05765,142,6,1991.6299999999999,0,Potential Loyalists
C05766,229,16,5647.23,2,Loyal Customers
C05767,521,2,1153.29,1,Low Value
C05768,99,15,4662.4800000000005,2,Loyal Customers
C05769,311,4,621.09,1,Low Value
C05770,176,2,579.48,3,At Risk
C05771,7,11,2546.68,0,Potential Loyalists
C05772,117,2,775.61,3,At Risk
C05773,624,1,96.55,1,Low Value
C05774,193,2,680.1800000000001,3,At Risk
C05775,97,8,2568.0,0,Potential Loyalists
C05776,22,21,6924.72,2,Loyal Customers
C05778,8,14,8604.1,2,Loyal Customers
C05780,63,3,2827.1499999999996,3,At Risk
C05781,201,1,218.47,3,At Risk
C05782,50,11,4978.21,2,Loyal Customers
C05783,202,1,647.07,3,At Risk
C05784,76,1,115.35,3,At Risk
C05785,350,3,1608.78,1,Low Value
C05787,277,6,1382.47,3,At Risk
C05788,298,2,3415.32,3,At Risk
C05789,36,2,671.59,3,At Risk
C05790,239,1,124.11,3,At Risk
C05791,103,2,1050.71,3,At Risk
C05792,57,5,1418.68,3,At Risk
C05795,104,3,541.01,3,At Risk
C05796,132,2,163.4,3,At Risk
C05797,55,10,5047.05,2,Loyal Customers
C05798,22,7,1513.87,0,Potential Loyalists
C05799,210,4,1765.28,3,At Risk
C05800,87,2,269.3,3,At Risk
C05801,119,4,2021.72,3,At Risk
C05802,110,7,2658.6000000000004,0,Potential Loyalists
C05803,192,3,3495.67,3,At Risk
C05804,203,7,4292.33,0,Potential Loyalists
C05805,17,10,4680.52,0,Potential Loyalists
C05806,183,6,3508.6,0,Potential Loyalists
C05807,638,2,421.35,1,Low Value
C05808,195,7,2615.78,0,Potential Loyalists
C05810,190,9,2318.27,0,Potential Loyalists
C05811,75,10,1970.64,0,Potential Loyalists
C05812,125,8,2048.47,0,Potential Loyalists
C05813,507,1,163.88,1,Low Value
C05814,64,3,516.95,3,At Risk
C05816,351,3,1174.5900000000001,1,Low Value
C05817,6,8,1387.98,0,Potential Loyalists
C05818,169,5,703.84,3,At Risk
C05819,511,1,35.3,1,Low Value
C05820,220,19,8667.04,2,Loyal Customers
C05821,138,13,6439.93,2,Loyal Customers
C05822,182,2,393.64,3,At Risk
C05823,178,4,1564.3200000000002,3,At Risk
C05824,28,10,2838.91,0,Potential Loyalists
C05825,68,4,1482.93,3,At Risk
C05826,32,27,9353.99,4,VIP Customers
C05828,175,5,1635.31,3,At Risk
C05829,85,6,7931.79,2,Loyal Customers
C05830,61,12,2670.72,0,Potential Loyalists
C05831,24,13,7377.24,2,Loyal Customers
C05832,47,16,5903.98,2,Loyal Customers
C05834,67,7,1372.19,0,Potential Loyalists
C05835,136,5,1847.5,3,At Risk
C05836,279,2,725.5899999999999,3,At Risk
C05837,371,1,1029.47,1,Low Value
C05838,42,11,2176.98,0,Potential Loyalists
C05839,1,28,8332.779999999999,4,VIP Customers
C05840,473,1,4488.68,1,Low Value
C05842,70,7,2580.0899999999997,0,Potential Loyalists
C05843,77,2,913.14,3,At Risk
C05844,56,10,2637.5299999999997,0,Potential Loyalists
C05846,182,1,151.42,3,At Risk
C05847,97,2,412.15,3,At Risk
C05849,216,3,2078.12,3,At Risk
C05852,265,2,904.95,3,At Risk
C05853,39,18,7177.77,2,Loyal Customers
C05854,101,3,1311.01,3,At Risk
C05855,21,2,883.79,3,At Risk
C05856,26,9,4712.3,0,Potential Loyalists
C05857,35,6,1127.04,3,At Risk
C05858,168,5,2404.05,3,At Risk
C05859,85,7,1178.33,3,At Risk
C05860,89,11,3338.56,0,Potential Loyalists
C05861,6,11,4873.51,2,Loyal Customers
C05862,113,5,1182.06,3,At Risk
C05863,31,12,3284.84,0,Potential Loyalists
C05864,253,2,679.5999999999999,3,At Risk
C05865,397,4,1098.36,1,Low Value
C05866,16,10,7150.26,2,Loyal Customers
C05867,391,2,926.01,1,Low Value
C05868,18,11,4052.62,0,Potential Loyalists
C05870,341,2,1939.55,1,Low Value
C05871,114,14,6204.16,2,Loyal Customers
C05873,91,19,5206.78,2,Loyal Customers
C05874,3,12,4580.35,2,Loyal Customers
C05875,251,12,4784.3099999999995,2,Loyal Customers
C05876,19,3,260.57,3,At Risk
C05877,65,4,605.4100000000001,3,At Risk
C05878,217,4,1509.99,3,At Risk
C05879,44,7,1529.19,0,Potential Loyalists
C05880,14,5,1785.32,0,Potential Loyalists
C05881,72,23,9305.64,4,VIP Customers
C05882,162,4,2408.69,3,At Risk
C05883,5,18,10693.34,4,VIP Customers
C05884,496,1,20.96,1,Low Value
C05886,626,1,293.86,1,Low Value
C05887,175,3,307.75,3,At Risk
C05888,36,6,1088.61,3,At Risk
C05889,12,1,108.62,3,At Risk
C05890,8,16,6708.98,2,Loyal Customers
C05891,569,1,85.73,1,Low Value
C05892,130,3,547.77,3,At Risk
C05894,60,3,205.71,3,At Risk
C05897,156,7,3762.4700000000003,0,Potential Loyalists
C05899,365,1,302.75,1,Low Value
C05900,179,3,596.13,3,At Risk
C05901,572,1,119.36,1,Low Value
C05902,551,1,173.52,1,Low Value
C05904,480,2,272.02,1,Low Value
C05905,43,3,1214.65,3,At Risk
C05907,64,6,2207.96,0,Potential Loyalists
C05908,112,12,2902.62,0,Potential Loyalists
C05910,14,24,6338.11,2,Loyal Customers
C05911,179,3,1640.65,3,At Risk
C05914,2,2,3034.46,0,Potential Loyalists
C05915,139,4,362.95,3,At Risk
C05917,176,6,3259.91,0,Potential Loyalists
C05918,91,6,1380.52,3,At Risk
C05919,171,2,553.6999999999999,3,At Risk
C05920,3,6,9135.73,2,Loyal Customers
C05921,1,11,3280.5299999999997,0,Potential Loyalists
C05923,246,1,1268.67,3,At Risk
C05924,79,3,852.0,3,At Risk
C05925,28,3,907.5699999999999,3,At Risk
C05926,100,4,1497.96,3,At Risk
C05928,338,4,1831.08,1,Low Value
C05929,21,5,1008.54,3,At Risk
C05930,222,5,1734.6299999999999,3,At Risk
C05932,36,3,792.3,3,At Risk
C05933,305,3,1752.22,3,At Risk
C05934,330,5,651.61,1,Low Value
C05935,8,17,12298.37,4,VIP Customers
C05936,73,5,1613.4099999999999,3,At Risk
C05938,185,3,1829.42,3,At Risk
C05939,15,6,2570.8500000000004,0,Potential Loyalists
C05940,25,8,1800.05,0,Potential Loyalists
C05941,136,4,1106.72,3,At Risk
C05942,304,2,300.03999999999996,1,Low Value
C05943,132,3,1244.4,3,At Risk
C05944,70,4,1287.8,3,At Risk
C05945,37,44,15381.02,4,VIP Customers
C05946,2,8,3509.69,0,Potential Loyalists
C05947,203,4,2708.8799999999997,3,At Risk
C05948,15,6,1720.28,0,Potential Loyalists
C05949,533,1,1154.87,1,Low Value
C05950,24,10,4397.68,0,Potential Loyalists
C05951,312,1,199.08,1,Low Value
C05952,4,32,10533.03,4,VIP Customers
C05953,101,4,3067.9700000000003,0,Potential Loyalists
C05955,28,6,2823.58,0,Potential Loyalists
C05957,89,3,476.66999999999996,3,At Risk
C05958,173,1,305.74,3,At Risk
C05959,123,6,2765.84,0,Potential Loyalists
C05960,99,5,1616.8200000000002,3,At Risk
C05962,284,5,1879.2,3,At Risk
C05963,33,3,162.38,3,At Risk
C05964,185,13,3934.5099999999998,2,Loyal Customers
C05965,317,3,356.88,1,Low Value
C05966,1,3,564.04,3,At Risk
C05967,98,1,255.44,3,At Risk
C05968,4,5,1589.1100000000001,3,At Risk
C05969,125,7,7441.56,2,Loyal Customers
C05970,93,10,2434.61,0,Potential Loyalists
C05972,32,3,1467.1699999999998,3,At Risk
C05973,27,5,3091.63,0,Potential Loyalists
C05975,62,5,2740.05,0,Potential Loyalists
C05976,137,18,6141.19,2,Loyal Customers
C05977,33,7,4012.7,0,Potential Loyalists
C05978,20,24,5651.37,2,Loyal Customers
C05980,236,5,1258.19,3,At Risk
C05981,475,1,721.15,1,Low Value
C05982,406,2,1707.05,1,Low Value
C05983,48,14,6790.46,2,Loyal Customers
C05984,534,1,411.86,1,Low Value
C05985,147,7,5207.99,0,Potential Loyalists
C05986,93,10,5269.25,2,Loyal Customers
C05987,354,2,842.61,1,Low Value
C05988,8,8,2521.28,0,Potential Loyalists
C05990,170,6,3288.3199999999997,0,Potential Loyalists
C05992,122,9,2676.21,0,Potential Loyalists
C05993,32,5,3147.7400000000002,0,Potential Loyalists
C05995,525,3,650.06,1,Low Value
C05996,674,1,684.86,1,Low Value
C05997,574,2,1059.5900000000001,1,Low Value
C05998,549,1,138.39,1,Low Value
C06001,303,2,2767.9100000000003,3,At Risk
C06002,210,4,1056.51,3,At Risk
C06003,451,2,1661.5,1,Low Value
C06004,451,1,56.96,1,Low Value
C06005,445,4,946.92,1,Low Value
C06006,61,3,230.92000000000002,3,At Risk
C06007,100,2,133.48000000000002,3,At Risk
C06008,20,12,6483.67,2,Loyal Customers
C06009,95,6,5127.94,0,Potential Loyalists
C06010,15,10,4911.9400000000005,2,Loyal Customers
C06011,112,2,289.92,3,At Risk
C06013,25,10,3811.8399999999997,0,Potential Loyalists
C06014,69,6,2738.3599999999997,0,Potential Loyalists
C06016,278,1,1656.36,3,At Risk
C06017,139,8,3014.63,0,Potential Loyalists
C06018,85,4,3042.08,0,Potential Loyalists
C06019,60,8,3423.11,0,Potential Loyalists
C06021,581,1,58.79,1,Low Value
C06022,43,1,165.24,3,At Risk
C06023,583,2,944.4000000000001,1,Low Value
C06025,156,14,4156.1,2,Loyal Customers
C06026,77,3,1250.9999999999998,3,At Risk
C06027,170,6,1448.81,3,At Risk
C06029,126,2,456.58000000000004,3,At Risk
C06030,92,1,1254.19,3,At Risk
C06031,110,3,590.15,3,At Risk
C06032,139,7,5462.78,0,Potential Loyalists
C06033,728,1,126.34,1,Low Value
C06034,305,1,1707.22,1,Low Value
C06036,66,1,142.54,3,At Risk
C06037,54,8,3047.8,0,Potential Loyalists
C06038,221,2,3658.92,3,At Risk
C06039,163,5,2130.46,3,At Risk
C06040,157,5,2363.95,3,At Risk
C06041,57,2,249.64999999999998,3,At Risk
C06043,147,3,757.52,3,At Risk
C06044,418,3,232.59,1,Low Value
C06045,83,2,1037.96,3,At Risk
C06048,173,4,1246.86,3,At Risk
C06050,569,1,636.02,1,Low Value
C06051,561,2,461.90999999999997,1,Low Value
C06054,4,13,7243.5599999999995,2,Loyal Customers
C06055,280,3,1656.98,3,At Risk
C06056,46,11,3295.28,0,Potential Loyalists
C06057,258,1,62.06,3,At Risk
C06058,68,3,357.08000000000004,3,At Risk
C06059,44,2,662.96,3,At Risk
C06060,134,10,3336.69,0,Potential Loyalists
C06061,15,2,111.85,3,At Risk
C06063,16,18,6041.16,2,Loyal Customers
C06064,122,4,855.9100000000001,3,At Risk
C06065,35,12,4666.990000000001,2,Loyal Customers
C06066,297,2,3312.97,3,At Risk
C06068,207,4,925.83,3,At Risk
C06069,42,2,208.85999999999999,3,At Risk
C06070,349,5,1820.58,1,Low Value
C06071,91,16,5323.610000000001,2,Loyal Customers
C06073,322,5,1384.73,1,Low Value
C06076,118,3,1422.43,3,At Risk
C06077,20,3,712.08,3,At Risk
C06079,266,2,607.97,3,At Risk
C06080,598,2,1153.9,1,Low Value
C06081,634,1,77.08,1,Low Value
C06082,604,2,330.35,1,Low Value
C06083,424,1,859.91,1,Low Value
C06085,1,22,7400.58,2,Loyal Customers
C06086,3,15,8365.3,2,Loyal Customers
C06087,118,2,396.52,3,At Risk
C06088,3,29,9895.49,4,VIP Customers
C06089,319,5,681.98,1,Low Value
C06091,607,1,121.42,1,Low Value
C06092,26,15,7827.09,2,Loyal Customers
C06093,114,3,3337.2,0,Potential Loyalists
C06094,77,12,3494.02,0,Potential Loyalists
C06095,8,12,8636.83,2,Loyal Customers
C06096,505,1,163.88,1,Low Value
C06098,716,1,40.3,1,Low Value
C06100,277,1,175.63,3,At Risk
C06101,116,3,557.3,3,At Risk
C06103,22,1,102.59,3,At Risk
C06105,177,3,472.67,3,At Risk
C06106,116,4,312.19,3,At Risk
C06107,536,2,725.3299999999999,1,Low Value
C06108,64,6,744.1700000000001,3,At Risk
C06109,18,17,6394.389999999999,2,Loyal Customers
C06111,327,2,308.68,1,Low Value
C06112,178,13,6502.78,2,Loyal Customers
C06113,41,1,15.11,3,At Risk
C06114,221,8,2449.32,0,Potential Loyalists
C06116,68,5,1515.35,3,At Risk
C06117,58,13,3796.49,2,Loyal Customers
C06118,28,9,4520.77,0,Potential Loyalists
C06119,13,1,161.58,3,At Risk
C06120,165,11,5188.0,2,Loyal Customers
C06121,4,10,3215.6,0,Potential Loyalists
C06122,129,2,690.31,3,At Risk
C06124,104,11,3760.22,0,Potential Loyalists
C06125,37,1,48.96,3,At Risk
C06126,381,1,98.16,1,Low Value
C06127,186,3,506.71,3,At Risk
C06128,158,1,97.83,3,At Risk
C06129,33,8,5098.42,0,Potential Loyalists
C06130,80,7,1508.96,0,Potential Loyalists
C06131,57,2,3199.94,3,At Risk
C06132,99,2,591.2,3,At Risk
C06133,1,13,3689.45,2,Loyal Customers
C06135,439,4,1274.43,1,Low Value
C06136,718,1,184.94,1,Low Value
C06137,216,3,3549.8199999999997,3,At Risk
C06138,312,2,498.22,1,Low Value
C06139,167,2,354.03,3,At Risk
C06141,33,21,5619.98,2,Loyal Customers
C06142,64,5,871.0,3,At Risk
C06143,30,6,1968.03,0,Potential Loyalists
C06144,43,2,388.90999999999997,3,At Risk
C06145,90,5,2010.9699999999998,3,At Risk
C06146,427,2,269.1,1,Low Value
C06148,260,3,820.72,3,At Risk
C06151,158,1,110.16,3,At Risk
C06152,68,10,4653.06,0,Potential Loyalists
C06155,491,1,63.55,1,Low Value
C06156,47,18,5963.2300000000005,2,Loyal Customers
C06157,43,8,3458.8500000000004,0,Potential Loyalists
C06158,68,5,1334.87,3,At Risk
C06159,6,8,2546.59,0,Potential Loyalists
C06160,1,2,386.94000000000005,3,At Risk
C06161,45,29,13345.36,4,VIP Customers
C06162,54,2,330.54,3,At Risk
C06163,94,2,410.68,3,At Risk
C06164,91,6,3355.92,0,Potential Loyalists
C06165,231,2,547.26,3,At Risk
C06166,138,5,999.05,3,At Risk
C06167,724,1,40.3,1,Low Value
C06168,18,3,733.6700000000001,3,At Risk
C06169,534,1,173.21,1,Low Value
C06170,601,1,165.02,1,Low Value
C06171,87,12,4418.4,2,Loyal Customers
C06172,117,5,2610.41,0,Potential Loyalists
C06173,116,9,2421.64,0,Potential Loyalists
C06174,33,7,4756.49,0,Potential Loyalists
C06175,359,4,2347.0099999999998,1,Low Value
C06176,153,6,3378.39,0,Potential Loyalists
C06177,517,1,340.24,1,Low Value
C06178,74,1,57.44,3,At Risk
C06179,14,4,3460.54,0,Potential Loyalists
C06180,13,11,5355.47,2,Loyal Customers
C06181,30,2,446.32,3,At Risk
C06182,74,13,5543.29,2,Loyal Customers
C06183,166,5,1061.8999999999999,3,At Risk
C06184,174,7,3611.67,0,Potential Loyalists
C06187,11,12,4937.62,2,Loyal Customers
C06188,94,5,1311.86,3,At Risk
C06190,330,1,163.88,1,Low Value
C06191,509,2,717.34,1,Low Value
C06192,82,3,290.43,3,At Risk
C06193,146,4,1443.49,3,At Risk
C06194,110,2,461.56,3,At Risk
C06195,49,5,2828.84,0,Potential Loyalists
